Date,Open,High,Low,Close,Volume
2025-02-25T15:30:00.000Z,125.3499984741211,127.33999633789062,125.05000305175781,126.19000244140625,38552542
2025-02-25T16:30:00.000Z,126.19999694824219,128.5399932861328,125.75,128.52499389648438,26597121
2025-02-25T17:30:00.000Z,128.52870178222656,129.88999938964844,128.32009887695312,128.3699951171875,26234066
2025-02-25T18:30:00.000Z,128.3800048828125,129,127.04000091552734,127.2699966430664,22835671
2025-02-25T19:30:00.000Z,127.26000213623047,129.3800048828125,127.18000030517578,128.81500244140625,23200458
2025-02-25T20:30:00.000Z,128.82000732421875,128.8800048828125,126.19000244140625,126.62999725341797,25422556
2025-02-26T14:30:00.000Z,129.98500061035156,131.60980224609375,129.0500030517578,130.4499969482422,61026640
2025-02-26T15:30:00.000Z,130.47000122070312,133.72999572753906,130.4499969482422,132.4149932861328,39297221
2025-02-26T16:30:00.000Z,132.4149932861328,133,131.72000122070312,132.55679321289062,24467999
2025-02-26T17:30:00.000Z,132.57989501953125,132.74000549316406,130.35000610351562,130.3751983642578,25366254
2025-02-26T18:30:00.000Z,130.36000061035156,131.1199951171875,128.49000549316406,129.88999938964844,45619369
2025-02-26T19:30:00.000Z,129.8800048828125,130.8800048828125,128.9600067138672,130.74000549316406,26930195
2025-02-26T20:30:00.000Z,130.6999969482422,132.08999633789062,130.02000427246094,131.52000427246094,30301408
2025-02-27T14:30:00.000Z,135,135,125.27999877929688,127.4800033569336,139627459
2025-02-27T15:30:00.000Z,127.4800033569336,128.0699005126953,125.51000213623047,126.27999877929688,47154830
2025-02-27T16:30:00.000Z,126.29000091552734,127.41000366210938,125.6500015258789,127.08000183105469,31842499
2025-02-27T17:30:00.000Z,127.08000183105469,128.4499969482422,126.27999877929688,127.61000061035156,28567618
2025-02-27T18:30:00.000Z,127.61499786376953,127.91000366210938,123.69000244140625,123.74500274658203,40681735
2025-02-27T19:30:00.000Z,123.74500274658203,124.69000244140625,121.57140350341797,121.91000366210938,61051900
2025-02-27T20:30:00.000Z,121.90499877929688,122.55729675292969,120.01000213623047,120.01000213623047,47543937
2025-02-28T14:30:00.000Z,118.03500366210938,122.7750015258789,116.41000366210938,122.7300033569336,121634753
2025-02-28T15:30:00.000Z,122.73500061035156,123.69999694824219,121.41999816894531,121.55999755859375,53003489
2025-02-28T16:30:00.000Z,121.54000091552734,122.7699966430664,121.13999938964844,122.18099975585938,26114445
2025-02-28T17:30:00.000Z,122.19000244140625,122.27760314941406,118.84500122070312,120.57990264892578,36004561
2025-02-28T18:30:00.000Z,120.58760070800781,121.2300033569336,119.68000030517578,120.47000122070312,26592728
2025-02-28T19:30:00.000Z,120.46389770507812,122.2300033569336,120.29000091552734,121.88500213623047,29137364
2025-02-28T20:30:00.000Z,121.87999725341797,125.06999969482422,121.2699966430664,125.05000305175781,42860959
2025-03-03T14:30:00.000Z,123.50499725341797,123.69999694824219,118.30000305175781,119.51000213623047,90292423
2025-03-03T15:30:00.000Z,119.51499938964844,120.19999694824219,118.51000213623047,119.22000122070312,38941419
2025-03-03T16:30:00.000Z,119.23999786376953,119.5,118.25,118.41000366210938,30591168
2025-03-03T17:30:00.000Z,118.41000366210938,118.43000030517578,114.51000213623047,115.23999786376953,64601109
2025-03-03T18:30:00.000Z,115.24440002441406,117.2699966430664,115.04000091552734,116.04499816894531,40434891
2025-03-03T19:30:00.000Z,116.03009796142578,117.62000274658203,112.27999877929688,113.16999816894531,65189266
2025-03-03T20:30:00.000Z,113.16000366210938,114.19999694824219,112.5,114.01000213623047,44205633
2025-03-04T14:30:00.000Z,110.72000122070312,115.13999938964844,110.11000061035156,111.61000061035156,127887000
2025-03-04T15:30:00.000Z,111.5999984741211,113.30000305175781,110.9000015258789,111.83000183105469,46791250
2025-03-04T16:30:00.000Z,111.81999969482422,116.5999984741211,111.81999969482422,116.01020050048828,51255627
2025-03-04T17:30:00.000Z,116.01499938964844,117.58000183105469,115.0999984741211,116.19999694824219,40436938
2025-03-04T18:30:00.000Z,116.20999908447266,118.25,115.87999725341797,117.7698974609375,33842281
2025-03-04T19:30:00.000Z,117.76499938964844,119.30999755859375,117.04000091552734,118.88999938964844,34300518
2025-03-04T20:30:00.000Z,118.9000015258789,119.01499938964844,115.05000305175781,115.95999908447266,34552128
2025-03-05T14:30:00.000Z,117.5199966430664,118,114.63999938964844,115.97000122070312,78072523
2025-03-05T15:30:00.000Z,115.97000122070312,116.86000061035156,114.51000213623047,115.40989685058594,39193117
2025-03-05T16:30:00.000Z,115.4000015258789,116.81999969482422,114.5199966430664,116.56310272216797,29044947
2025-03-05T17:30:00.000Z,116.55999755859375,117.91000366210938,116.11000061035156,116.2699966430664,29662552
2025-03-05T18:30:00.000Z,116.30000305175781,118.2300033569336,115.81999969482422,117.10980224609375,26002248
2025-03-05T19:30:00.000Z,117.11000061035156,118.2780990600586,116.7300033569336,117.66000366210938,26217630
2025-03-05T20:30:00.000Z,117.625,118.20899963378906,117.16999816894531,117.29000091552734,20809411
2025-03-06T14:30:00.000Z,113.5,115.3499984741211,112.30000305175781,114.84439849853516,73446901
2025-03-06T15:30:00.000Z,114.83999633789062,115.33999633789062,113.56999969482422,114.05999755859375,34221965
2025-03-06T16:30:00.000Z,114.04000091552734,114.76000213623047,111.20999908447266,111.6355972290039,41307149
2025-03-06T17:30:00.000Z,111.63999938964844,112.29000091552734,110.94999694824219,111.53500366210938,33581282
2025-03-06T18:30:00.000Z,111.52999877929688,111.90499877929688,110.33999633789062,110.52999877929688,33771494
2025-03-06T19:30:00.000Z,110.5199966430664,112.22000122070312,110.22000122070312,111.09719848632812,39231805
2025-03-06T20:30:00.000Z,111.08999633789062,111.4999008178711,110.41000366210938,110.58000183105469,30010571
2025-03-07T14:30:00.000Z,111.18000030517578,113.4800033569336,110.7300033569336,111.04000091552734,76024654
2025-03-07T15:30:00.000Z,111.0199966430664,111.79000091552734,109.51190185546875,109.69999694824219,54624751
2025-03-07T16:30:00.000Z,109.70500183105469,110,107.55999755859375,109.00499725341797,51020128
2025-03-07T17:30:00.000Z,109,111.29000091552734,108.69999694824219,110.50890350341797,45996375
2025-03-07T18:30:00.000Z,110.52999877929688,112.51499938964844,110.33000183105469,112.25,34597993
2025-03-07T19:30:00.000Z,112.26000213623047,112.91999816894531,111.29499816894531,112.6050033569336,32459442
2025-03-07T20:30:00.000Z,112.5999984741211,113.0999984741211,111.03500366210938,112.7300033569336,29030527
2025-03-10T13:30:00.000Z,109.88999938964844,111.8499984741211,108.01000213623047,108.06439971923828,74631134
2025-03-10T14:30:00.000Z,108.06999969482422,108.27999877929688,106.18000030517578,107.658203125,62308207
2025-03-10T15:30:00.000Z,107.66010284423828,108.91999816894531,106.8499984741211,108.08499908447266,43453261
2025-03-10T16:30:00.000Z,108.08999633789062,108.8499984741211,106.51000213623047,107.06009674072266,36616744
2025-03-10T17:30:00.000Z,107.05500030517578,107.31999969482422,106.2300033569336,106.76000213623047,31503406
2025-03-10T18:30:00.000Z,106.76000213623047,107.4000015258789,105.45999908447266,106.64990234375,44627698
2025-03-10T19:30:00.000Z,106.6500015258789,107.91000366210938,106.29000091552734,107.0199966430664,39086074
2025-03-11T13:30:00.000Z,107.00499725341797,110.98999786376953,106.0999984741211,106.30999755859375,97478690
2025-03-11T14:30:00.000Z,106.30500030517578,109.44000244140625,104.7699966430664,108.8949966430664,60995863
2025-03-11T15:30:00.000Z,108.87999725341797,110.5999984741211,108.27999877929688,108.81999969482422,36587643
2025-03-11T16:30:00.000Z,108.80500030517578,109.4000015258789,107.4800033569336,107.55999755859375,28235528
2025-03-11T17:30:00.000Z,107.56500244140625,110.73999786376953,107.44999694824219,110.43000030517578,32990769
2025-03-11T18:30:00.000Z,110.44000244140625,112.23600006103516,109.9800033569336,110.80860137939453,45716228
2025-03-11T19:30:00.000Z,110.80999755859375,111.02989959716797,108.63999938964844,108.63999938964844,24887618
2025-03-12T13:30:00.000Z,114.12000274658203,116.76000213623047,113.87999725341797,114.65010070800781,103960062
2025-03-12T14:30:00.000Z,114.6500015258789,115.2291030883789,112.87999725341797,114.51000213623047,47132903
2025-03-12T15:30:00.000Z,114.51090240478516,116.1050033569336,114.36009979248047,115.83499908447266,33633309
2025-03-12T16:30:00.000Z,115.8499984741211,116.5999984741211,115.44000244140625,116.11499786376953,31306972
2025-03-12T17:30:00.000Z,116.11000061035156,116.26000213623047,114.30000305175781,115.55500030517578,29673338
2025-03-12T18:30:00.000Z,115.55999755859375,116.04000091552734,115.08000183105469,115.44999694824219,25861035
2025-03-12T19:30:00.000Z,115.43000030517578,115.97989654541016,114.9800033569336,115.73999786376953,25027420
2025-03-13T13:30:00.000Z,117.0199966430664,117.76000213623047,113.79000091552734,116.65499877929688,85359507
2025-03-13T14:30:00.000Z,116.65499877929688,117.25,115.61000061035156,116.08000183105469,39262209
2025-03-13T15:30:00.000Z,116.08000183105469,116.69999694824219,115.41000366210938,115.86090087890625,31632519
2025-03-13T16:30:00.000Z,115.8499984741211,116.80000305175781,114.44999694824219,115.26499938964844,30548149
2025-03-13T17:30:00.000Z,115.26499938964844,116.94999694824219,115.11019897460938,116.94999694824219,28164566
2025-03-13T18:30:00.000Z,116.94999694824219,117.7300033569336,115.88999938964844,116.00499725341797,31767650
2025-03-13T19:30:00.000Z,116.01000213623047,116.3499984741211,115.12000274658203,115.70999908447266,26425577
2025-03-14T13:30:00.000Z,118.62000274658203,120.56500244140625,118.1500015258789,119.52490234375,80054675
2025-03-14T14:30:00.000Z,119.52899932861328,121.19000244140625,119.5000991821289,120.93000030517578,37708775
2025-03-14T15:30:00.000Z,120.93000030517578,121.87999725341797,120.5,120.51499938964844,33893954
2025-03-14T16:30:00.000Z,120.51010131835938,121.28500366210938,120.36000061035156,120.54499816894531,22384234
2025-03-14T17:30:00.000Z,120.54000091552734,120.8593978881836,120.11000061035156,120.2750015258789,19595435
2025-03-14T18:30:00.000Z,120.27999877929688,121.06849670410156,120.25,120.58499908447266,23734973
2025-03-14T19:30:00.000Z,120.58999633789062,121.80000305175781,120.58000183105469,121.44999694824219,29113451
2025-03-17T13:30:00.000Z,122.73750305175781,122.88999938964844,119.5,119.53500366210938,74495804
2025-03-17T14:30:00.000Z,119.54000091552734,120.2699966430664,118.87999725341797,119.29499816894531,34677303
2025-03-17T15:30:00.000Z,119.30500030517578,119.70999908447266,118.27999877929688,118.36509704589844,24933399
2025-03-17T16:30:00.000Z,118.37000274658203,119.25,118.02999877929688,119.17489624023438,24739657
2025-03-17T17:30:00.000Z,119.17500305175781,120.56999969482422,119,120.5,24394177
2025-03-17T18:30:00.000Z,120.48999786376953,121.08000183105469,120.2300033569336,120.3644027709961,25289938
2025-03-17T19:30:00.000Z,120.36000061035156,120.46499633789062,119.41999816894531,119.4800033569336,21588433
2025-03-18T13:30:00.000Z,118.05000305175781,118.5199966430664,114.54000091552734,115.83999633789062,72291232
2025-03-18T14:30:00.000Z,115.83000183105469,116.95999908447266,115.4800033569336,116.75499725341797,33542033
2025-03-18T15:30:00.000Z,116.75499725341797,117.68000030517578,116.1801986694336,117.63999938964844,26841463
2025-03-18T16:30:00.000Z,117.63999938964844,119.0199966430664,116.94000244140625,117.15499877929688,37041485
2025-03-18T17:30:00.000Z,117.16999816894531,117.6500015258789,115.7406997680664,116.63870239257812,38658434
2025-03-18T18:30:00.000Z,116.63999938964844,117.58000183105469,115.97000122070312,116.13500213623047,32486323
2025-03-18T19:30:00.000Z,116.13999938964844,116.29000091552734,114.94999694824219,115.58000183105469,26592776
2025-03-19T13:30:00.000Z,117.30500030517578,118.16000366210938,115.68000030517578,116.98999786376953,64324915
2025-03-19T14:30:00.000Z,116.98570251464844,117.41999816894531,116.29499816894531,117.24500274658203,25356228
2025-03-19T15:30:00.000Z,117.24500274658203,118.0999984741211,117,118.0250015258789,26815588
2025-03-19T16:30:00.000Z,118.0199966430664,118.25,117.2699966430664,117.45860290527344,19938862
2025-03-19T17:30:00.000Z,117.45999908447266,119.26000213623047,117.33699798583984,118.53600311279297,31708228
2025-03-19T18:30:00.000Z,118.53099822998047,120.44499969482422,118.18000030517578,118.25,42933049
2025-03-19T19:30:00.000Z,118.26499938964844,119.08000183105469,117.38999938964844,117.5199966430664,28863345
2025-03-20T13:30:00.000Z,116.5250015258789,119.44000244140625,116.47000122070312,118.9000015258789,59212296
2025-03-20T14:30:00.000Z,118.91000366210938,119.90499877929688,118.68009948730469,119.63999938964844,28942276
2025-03-20T15:30:00.000Z,119.62000274658203,120.19999694824219,118.18990325927734,118.29000091552734,36844183
2025-03-20T16:30:00.000Z,118.30999755859375,118.7750015258789,117.81999969482422,117.88899993896484,29469743
2025-03-20T17:30:00.000Z,117.9000015258789,119.06999969482422,117.83999633789062,118.0791015625,20595474
2025-03-20T18:30:00.000Z,118.06500244140625,118.68000030517578,117.73999786376953,118.04499816894531,21977978
2025-03-20T19:30:00.000Z,118.05000305175781,118.91999816894531,118.05000305175781,118.47000122070312,18320216
2025-03-21T13:30:00.000Z,116.95800018310547,117.66999816894531,115.41999816894531,116.46939849853516,77008403
2025-03-21T14:30:00.000Z,116.47000122070312,117.05000305175781,116.0199966430664,116.29000091552734,23739474
2025-03-21T15:30:00.000Z,116.29499816894531,117.62999725341797,116.2699966430664,117.3499984741211,22178576
2025-03-21T16:30:00.000Z,117.3550033569336,117.98999786376953,116.97000122070312,117.06500244140625,27230579
2025-03-21T17:30:00.000Z,117.06500244140625,117.55999755859375,116.81999969482422,117.19110107421875,14765667
2025-03-21T18:30:00.000Z,117.19000244140625,117.41000366210938,116.68499755859375,116.78500366210938,17897704
2025-03-21T19:30:00.000Z,116.77999877929688,117.80000305175781,116.4000015258789,117.63500213623047,23788360
2025-03-24T13:30:00.000Z,119.88999938964844,121.06999969482422,119.33999633789062,120.4800033569336,60100425
2025-03-24T14:30:00.000Z,120.47000122070312,122.22000122070312,120.33000183105469,122.04000091552734,34041886
2025-03-24T15:30:00.000Z,122.04010009765625,122.22000122070312,121.3499984741211,121.75,21429703
2025-03-24T16:30:00.000Z,121.75499725341797,122.08000183105469,121.37999725341797,121.72879791259766,15509433
2025-03-24T17:30:00.000Z,121.7249984741211,121.9800033569336,121.55999755859375,121.81500244140625,13064300
2025-03-24T18:30:00.000Z,121.81500244140625,122.08000183105469,121.6500015258789,121.79499816894531,16563480
2025-03-24T19:30:00.000Z,121.79499816894531,122.00990295410156,121.2300033569336,121.2300033569336,19638306
2025-03-25T13:30:00.000Z,120.56749725341797,120.94000244140625,118.91999816894531,119.9800033569336,54305819
2025-03-25T14:30:00.000Z,119.9800033569336,120.44000244140625,119.44499969482422,120.2615966796875,22280992
2025-03-25T15:30:00.000Z,120.2699966430664,120.98999786376953,120.04000091552734,120.66020202636719,18179130
2025-03-25T16:30:00.000Z,120.66999816894531,121.41000366210938,120.16999816894531,120.23500061035156,14869007
2025-03-25T17:30:00.000Z,120.23999786376953,121.0199966430664,120.23670196533203,120.71510314941406,13385816
2025-03-25T18:30:00.000Z,120.72000122070312,120.94999694824219,120.51000213623047,120.69499969482422,13173791
2025-03-25T19:30:00.000Z,120.69499969482422,121.29000091552734,120.51000213623047,120.6449966430664,13672618
2025-03-26T13:30:00.000Z,118.75499725341797,118.83999633789062,114.45500183105469,115.11499786376953,89092370
2025-03-26T14:30:00.000Z,115.11499786376953,115.63999938964844,114.73999786376953,115.16500091552734,34117276
2025-03-26T15:30:00.000Z,115.16000366210938,115.4000015258789,113.56999969482422,114.03500366210938,35802958
2025-03-26T16:30:00.000Z,114.03500366210938,114.27999877929688,113.38999938964844,113.45999908447266,28403778
2025-03-26T17:30:00.000Z,113.46499633789062,113.79000091552734,112.70999908447266,113.6449966430664,29558918
2025-03-26T18:30:00.000Z,113.6500015258789,113.7699966430664,112.76499938964844,113.26499938964844,26875607
2025-03-26T19:30:00.000Z,113.26499938964844,114.1500015258789,113.18000030517578,113.69999694824219,24048584
2025-03-27T13:30:00.000Z,111.34500122070312,113.28739929199219,110.66999816894531,112.81500244140625,68494954
2025-03-27T14:30:00.000Z,112.80999755859375,114.44999694824219,112.6500015258789,113.55000305175781,33925620
2025-03-27T15:30:00.000Z,113.55000305175781,113.55999755859375,111.95999908447266,112.50499725341797,28975493
2025-03-27T16:30:00.000Z,112.5,112.79000091552734,111.6500015258789,111.69139862060547,18461760
2025-03-27T17:30:00.000Z,111.69000244140625,112.53500366210938,111.5199966430664,112.1449966430664,18439363
2025-03-27T18:30:00.000Z,112.12999725341797,112.97000122070312,111.94999694824219,112.66999816894531,16703652
2025-03-27T19:30:00.000Z,112.6636962890625,112.68499755859375,111.18000030517578,111.43000030517578,19127222
2025-03-28T13:30:00.000Z,111.48500061035156,112.87000274658203,109.26000213623047,109.27880096435547,67383364
2025-03-28T14:30:00.000Z,109.27999877929688,110.1500015258789,109.07990264892578,109.65499877929688,30806013
2025-03-28T15:30:00.000Z,109.65499877929688,110.18389892578125,109.0999984741211,109.58499908447266,24313542
2025-03-28T16:30:00.000Z,109.58000183105469,110.1449966430664,109.23999786376953,109.4749984741211,22879578
2025-03-28T17:30:00.000Z,109.48500061035156,110.41819763183594,109.36000061035156,110.01499938964844,19879394
2025-03-28T18:30:00.000Z,110.01100158691406,110.61000061035156,109.86000061035156,109.91000366210938,21216107
2025-03-28T19:30:00.000Z,109.91000366210938,110.02999877929688,109.4000015258789,109.63999938964844,21276045
2025-03-31T13:30:00.000Z,105.11000061035156,106.01000213623047,103.6500015258789,103.88999938964844,87254622
2025-03-31T14:30:00.000Z,103.8949966430664,105.52999877929688,103.8949966430664,105.1895980834961,38342264
2025-03-31T15:30:00.000Z,105.18000030517578,106.01000213623047,104.7699966430664,105.9800033569336,26299485
2025-03-31T16:30:00.000Z,105.9749984741211,106.25,105.30999755859375,105.72000122070312,20941158
2025-03-31T17:30:00.000Z,105.72889709472656,107.56999969482422,105.55999755859375,107.55010223388672,21222498
2025-03-31T18:30:00.000Z,107.55000305175781,108.13999938964844,107.12000274658203,107.23999786376953,30430998
2025-03-31T19:30:00.000Z,107.25,108.95999908447266,107.13009643554688,108.7699966430664,30493185
2025-04-01T13:30:00.000Z,108.53250122070312,109.09369659423828,106.47000122070312,107.12999725341797,56995789
2025-04-01T14:30:00.000Z,107.14350128173828,109.48999786376953,107.07499694824219,108.91089630126953,31564223
2025-04-01T15:30:00.000Z,108.91999816894531,109.92990112304688,108.58000183105469,109.4000015258789,25262661
2025-04-01T16:30:00.000Z,109.41000366210938,109.45500183105469,108.44999694824219,108.80120086669922,19506598
2025-04-01T17:30:00.000Z,108.80000305175781,109.2300033569336,107.41000366210938,107.71990203857422,18839819
2025-04-01T18:30:00.000Z,107.70999908447266,108.95999908447266,107.63999938964844,108.61129760742188,20397955
2025-04-01T19:30:00.000Z,108.61000061035156,110.19999694824219,108.55999755859375,110.1500015258789,23879667
2025-04-02T13:30:00.000Z,107.30000305175781,109.72000122070312,106.79000091552734,108.99859619140625,52456911
2025-04-02T14:30:00.000Z,109,110.48999786376953,108.68000030517578,110.25,24990782
2025-04-02T15:30:00.000Z,110.23999786376953,111.15499877929688,109.61000061035156,111.15239715576172,20802108
2025-04-02T16:30:00.000Z,111.15129852294922,111.9800033569336,110.1500015258789,111.23500061035156,24736543
2025-04-02T17:30:00.000Z,111.22000122070312,111.25,109.31999969482422,109.32499694824219,23167039
2025-04-02T18:30:00.000Z,109.30000305175781,110.12999725341797,108.8499984741211,109.6500015258789,20996629
2025-04-02T19:30:00.000Z,109.6449966430664,110.76000213623047,109.38999938964844,110.37999725341797,18771615
2025-04-03T13:30:00.000Z,103.50499725341797,105.62999725341797,103.26219940185547,105.1500015258789,88390819
2025-04-03T14:30:00.000Z,105.1500015258789,105.4291000366211,102.01000213623047,102.96990203857422,61147077
2025-04-03T15:30:00.000Z,102.95500183105469,104.19000244140625,102.88500213623047,103.66100311279297,32422689
2025-04-03T16:30:00.000Z,103.66999816894531,103.87000274658203,102.75,103.0199966430664,30347849
2025-04-03T17:30:00.000Z,103.0198974609375,103.36000061035156,102.30000305175781,102.625,22282652
2025-04-03T18:30:00.000Z,102.62999725341797,104.0999984741211,102.53500366210938,102.66850280761719,33686143
2025-04-03T19:30:00.000Z,102.66999816894531,103.01000213623047,102,102.01000213623047,26008403
2025-04-04T13:30:00.000Z,98.94000244140625,100.12409973144531,94.55999755859375,94.60579681396484,144457921
2025-04-04T14:30:00.000Z,94.6050033569336,96.56999969482422,92.11000061035156,95.0999984741211,99663988
2025-04-04T15:30:00.000Z,95.0999984741211,95.8499984741211,93.62999725341797,93.82990264892578,50949073
2025-04-04T16:30:00.000Z,93.83000183105469,94.58000183105469,93.23999786376953,94.10009765625,42350512
2025-04-04T17:30:00.000Z,94.11000061035156,96.12989807128906,93.66500091552734,94.01000213623047,43326237
2025-04-04T18:30:00.000Z,94.0250015258789,95.55999755859375,93.26490020751953,95.16500091552734,54075828
2025-04-04T19:30:00.000Z,95.16999816894531,96.37999725341797,94.20999908447266,94.31999969482422,48492823
2025-04-07T13:30:00.000Z,87.52999877929688,101.73999786376953,86.62999725341797,93.61000061035156,241296096
2025-04-07T14:30:00.000Z,94.33000183105469,98.27999877929688,92.0199966430664,93.87999725341797,99949477
2025-04-07T15:30:00.000Z,93.86000061035156,97.56999969482422,93.86000061035156,95.87000274658203,52286254
2025-04-07T16:30:00.000Z,95.86000061035156,98.31999969482422,94.81199645996094,98.23290252685547,44582320
2025-04-07T17:30:00.000Z,98.20999908447266,99.69000244140625,97.17500305175781,97.41000366210938,54154785
2025-04-07T18:30:00.000Z,97.43070220947266,99.02999877929688,96.41999816894531,96.6500015258789,41244887
2025-04-07T19:30:00.000Z,96.66999816894531,98.37000274658203,96.2699966430664,97.70999908447266,32364653
2025-04-08T13:30:00.000Z,103.80500030517578,105.8499984741211,102.58999633789062,104.7300033569336,131855772
2025-04-08T14:30:00.000Z,104.72000122070312,105.2300033569336,102.0199966430664,102.05999755859375,62175660
2025-04-08T15:30:00.000Z,102.05999755859375,104.3656997680664,100.94999694824219,101.58499908447266,53337417
2025-04-08T16:30:00.000Z,101.58000183105469,101.81999969482422,98.69999694824219,98.77999877929688,54463549
2025-04-08T17:30:00.000Z,98.75499725341797,101,98.58000183105469,99.42990112304688,37886532
2025-04-08T18:30:00.000Z,99.42829895019531,101,95.2699966430664,96.31999969482422,55183916
2025-04-08T19:30:00.000Z,96.30999755859375,96.75,94.45999908447266,96.70999908447266,44320325
2025-04-09T13:30:00.000Z,98.87999725341797,101.18000030517578,97.53009796142578,99.97940063476562,110121099
2025-04-09T14:30:00.000Z,99.97000122070312,100.87000274658203,97.73999786376953,99.1688003540039,48978408
2025-04-09T15:30:00.000Z,99.16999816894531,99.70999908447266,98,99.44000244140625,33664067
2025-04-09T16:30:00.000Z,99.44000244140625,109.8499984741211,99.1500015258789,106.47000122070312,86003341
2025-04-09T17:30:00.000Z,106.47000122070312,112.98999786376953,101.56999969482422,112.02999877929688,114934175
2025-04-09T18:30:00.000Z,112.02999877929688,113.30000305175781,110.0999984741211,112.79000091552734,79368009
2025-04-09T19:30:00.000Z,112.79759979248047,115.0999984741211,112.7750015258789,114.25,69889080
2025-04-10T13:30:00.000Z,109.31999969482422,110.02999877929688,106.94000244140625,109.08000183105469,103900783
2025-04-10T14:30:00.000Z,109.05000305175781,110.86000061035156,107.88999938964844,107.8949966430664,49359864
2025-04-10T15:30:00.000Z,107.89129638671875,108.26799774169922,103.01000213623047,104.05000305175781,64357100
2025-04-10T16:30:00.000Z,104.02999877929688,108.37000274658203,103.94000244140625,106.47000122070312,52957278
2025-04-10T17:30:00.000Z,106.44999694824219,108.56999969482422,106.05000305175781,108.44400024414062,43347805
2025-04-10T18:30:00.000Z,108.44999694824219,108.9386978149414,106.41000366210938,106.44000244140625,42888124
2025-04-10T19:30:00.000Z,106.44000244140625,108.05999755859375,105.5,107.69999694824219,39204146
2025-04-11T13:30:00.000Z,108.58999633789062,110.69000244140625,107.55999755859375,107.69999694824219,81909147
2025-04-11T14:30:00.000Z,107.70999908447266,109.83499908447266,107.4800033569336,108.63999938964844,41874415
2025-04-11T15:30:00.000Z,108.6500015258789,109.98999786376953,108.43000030517578,109.44000244140625,31153652
2025-04-11T16:30:00.000Z,109.47000122070312,111.05999755859375,109.43000030517578,109.73999786376953,35792537
2025-04-11T17:30:00.000Z,109.73999786376953,111.54989624023438,109.29010009765625,110.3499984741211,36180706
2025-04-11T18:30:00.000Z,110.36000061035156,110.5199966430664,109.58000183105469,110.11000061035156,24853430
2025-04-11T19:30:00.000Z,110.1050033569336,111,109.83000183105469,110.69000244140625,29628386
